Author	Full Name	ID	Time Period	h index	Number of publications 	Number of citations 	Degree 	Betweenness 	Closeness 	Eigenvector 	Clustering Coefficient	Strength	Constraint	Effective Size	Efficiency	Academic Tenure 0 = lecturer, 1 = senior lecturer, 2 = reader, 3 = professor	Clinical Activity(1=clinician, 0=non clinician)	Department 1 = Clinical Sciences, 2 = Kennedy Institue of Rheumatology, 3 = Medicine, 4 = NHLI, 5 = School of Public Health, 6 = Surgery and Cancer	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max	 Team.Mean	  Team.Min	   Team.Q1	   Team.Q2	   Team.Q3	  Team.Max	  All.1st	 All.Last	  All.2nd	 All.PenU	All.Other	All.Total	     All.1st%	     All.Last%	     All.2nd%	     All.PenU%	     All.Other%	     All.Total%	Solo.Total	     Solo.Total%	  Team.1st	 Team.Last	  Team.2nd	 Team.PenU	Team.Other	Team.Total	     Team.1st%	     Team.Last%	     Team.2nd%	     Team.PenU%	     Team.Other%	     Team.Total%	  NAlphaTeam.1st	 NAlphaTeam.Last	  NAlphaTeam.2nd	 NAlphaTeam.PenU	NAlphaTeam.Other	NAlphaTeam.Total	     NAlphaTeam.1st%	     NAlphaTeam.Last%	     NAlphaTeam.2nd%	     NAlphaTeam.PenU%	     NAlphaTeam.Other%	     NAlphaTeam.Total%	  AlphaTeam.1st	 AlphaTeam.Last	  AlphaTeam.2nd	 AlphaTeam.PenU	AlphaTeam.Other	AlphaTeam.Total	     AlphaTeam.1st%	     AlphaTeam.Last%	     AlphaTeam.2nd%	     AlphaTeam.PenU%	     AlphaTeam.Other%	     AlphaTeam.Total%
Dr Godsland, I.F.		
Dr Godsland, I.F.		
Dr Goldin, R.D.		
Dr Goldin, R.D.	Goldin, Dr Robert David	254.0	1.0	10.0	19.0	1117.0	 	 	 	 	 	 	 	 	 	2.0	1.0	3.0	
Dr Goldin, R.D.	Goldin, Dr Robert David	272.0	2.0	18.0	36.0	1572.0	0.0072215087929719	0.0839993050149681	0.00602573394071051	6.00345717839962E-6	0.164251207729468	137.0	0.101042072978223	41.1780067620943	0.895174060045529	2.0	1.0	3.0	
Dr Goldin, R.D.	Goldin, Dr Robert David	272.0	3.0	18.0	54.0	1630.0	0.00655000932116711	0.0401757439948005	0.00486946106644628	2.00510460617743E-5	0.174962292609351	84.0	0.0578613675664698	41.5268025580374	0.902756577348639	2.0	1.0	3.0	
Professor Gooderham, N.J.		
Professor Gooderham, N.J.	Gooderham, Professor Nigel John	396.0	1.0	10.0	11.0	501.0	0.0128277489866078	0.0364406633505922	0.00923905071699928	0.0106571717290716	0.339495798319327	89.0	0.0980288976620658	27.2150096470321	0.777571704200917	3.0	0.0	6.0	
Professor Gooderham, N.J.	Gooderham, Professor Nigel John	396.0	2.0	14.0	22.0	643.0	0.00612258354186748	0.0456971765148649	0.00559118895529172	1.71205524612757E-6	0.186234817813765	67.0	0.0856453555580707	32.3218905472636	0.828766424288812	3.0	0.0	6.0	
Professor Gooderham, N.J.	Gooderham, Professor Nigel John	396.0	3.0	14.0	29.0	685.0	0.00176346404800653	0.0250000350162735	0.00398259361973236	3.03668577090732E-7	0.153846153846153	16.0	0.180426425871137	12.3125	0.879464285714285	3.0	0.0	6.0	
Dr Goodfellow, I.		
Dr Goodfellow, I.	Goodfellow, Dr Ian	161.0	1.0	8.0	8.0	179.0	0.0109952134170924	0.0172901778351232	0.00894600378136346	0.00412549849033596	0.239080459770114	32.0	0.0897616066467981	25.2820731351981	0.842735771173271	1.0	0.0	3.0	
Dr Goodfellow, I.	Goodfellow, Dr Ian	161.0	2.0	12.0	18.0	334.0	0.0051806476123494	0.0329573724649706	0.00486113334657394	1.85457506699863E-8	0.174242424242424	44.0	0.130756812667452	28.8712121212121	0.874885215794306	1.0	0.0	3.0	
Dr Goodfellow, I.	Goodfellow, Dr Ian	161.0	3.0	13.0	27.0	410.0	0.00302308122515405	0.0315843415013153	0.00370456420835508	4.50190675699756E-6	0.22463768115942	34.0	0.153385353799844	20.0196078431372	0.834150326797385	1.0	0.0	3.0	
Dr Goodier, M.R.		
Dr Goodier, M.R.	Goodier, Dr Martin Rhys	41.0	1.0	2.0	2.0	26.0	0.0018325355695154	0.0065738188531111	0.00754472619899738	0.00106787592536103	0.6	9.0	0.292792223151081	3.40432098765432	0.680864197530864	0.0	0.0	3.0	
Dr Goodier, M.R.	Goodier, Dr Martin Rhys	41.0	2.0	5.0	7.0	72.0	0.00313978643172691	0.0155342966736598	0.00526357256277924	1.69904830101856E-7	0.363157894736842	36.0	0.137901330635022	15.9345253780036	0.796726268900181	0.0	0.0	3.0	
Dr Goodier, M.R.	Goodier, Dr Martin Rhys	41.0	3.0	5.0	14.0	99.0	0.00226731091886553	0.0228918780888235	0.00433505393485814	2.31359660910326E-7	0.352941176470588	40.0	0.178696863066273	14.0909526854219	0.782830704745666	0.0	0.0	3.0	
Professor Gordon, M.Y.A.		
Professor Gordon, M.Y.A.	Gordon, Professor Myrtle Y A	397.0	1.0	7.0	12.0	197.0	0.0164928201256386	0.0204166582964689	0.00908015056492792	0.0102386782528802	0.245454545454545	96.0	0.0787027064907172	39.8596250583566	0.885769445741259	3.0	0.0	3.0	
Professor Gordon, M.Y.A.	Gordon, Professor Myrtle Y A	397.0	2.0	12.0	25.0	407.0	0.00612258354186748	0.020384907590802	0.00572967852140019	9.62223022869113E-6	0.479082321187584	24.0	0.175237165886709	7.41488095238095	0.570375457875457	3.0	0.0	3.0	
Professor Gordon, M.Y.A.	Gordon, Professor Myrtle Y A	397.0	3.0	12.0	34.0	462.0	0.00503846870859008	0.0136003911637323	0.00468357191788339	5.90320580782613E-6	0.362820512820512	110.0	0.096735764520993	32.4991590719222	0.812478976798055	3.0	0.0	3.0	
Dr Gorelik, J.		
Dr Gorelik, J.	Gorelik, Dr Julia	42.0	1.0	9.0	10.0	225.0	0.0458133892378851	0.0410582411288172	0.0098986542499516	0.189120630380023	0.615354838709677	228.0	0.0550871923349397	90.249773396393	0.721998187171144	0.0	0.0	4.0	
Dr Gorelik, J.	Gorelik, Dr Julia	42.0	2.0	10.0	19.0	307.0	0.00455269032600402	0.00853235961549875	0.00534926003604584	2.93063568347036E-6	0.34975369458128	122.0	0.159266508742892	22.8525956284152	0.788020538910872	0.0	0.0	4.0	
Dr Gorelik, J.	Gorelik, Dr Julia	42.0	3.0	11.0	29.0	366.0	0.00680193275659661	0.0301065437895613	0.00486205800281905	1.11844887422957E-5	0.259259259259259	217.0	0.0771013303195715	44.9872377622377	0.833096995596995	0.0	0.0	4.0	
Professor Gotch, F.M.		
Professor Gotch, F.M.	Gotch, Professor Frances Margaret	398.0	1.0	17.0	46.0	1146.0	0.0406822896432419	0.113825288331444	0.0098484526748695	0.0244145470354261	0.128091728091728	354.0	0.0639789351118809	104.134981167608	0.938152983491966	3.0	0.0	3.0	
Professor Gotch, F.M.	Gotch, Professor Frances Margaret	398.0	2.0	17.0	82.0	1412.0	0.0186817292687751	0.12159853785175	0.00601536557776188	1.62507247708623E-5	0.231448511608033	92.0	0.138657674052473	31.1943098279582	0.866508606332172	3.0	0.0	3.0	
Professor Gotch, F.M.	Gotch, Professor Frances Margaret	398.0	3.0	18.0	112.0	1567.0	0.0262000372846684	0.17742085593193	0.00512117936699278	7.89655822988189E-6	0.286138981791155	98.0	0.1013445649904	31.6299431884555	0.854863329417716	3.0	0.0	3.0	
Dr Gould, K.G.		
Dr Gould, K.G.	Gould, Dr Keith Geoffrey	162.0	1.0	6.0	6.0	116.0	0.0106287063031893	0.0111767915377404	0.00910314571965348	0.00969385024032665	0.263546798029556	55.0	0.0810000574182145	23.8116115197933	0.821090052406667	1.0	0.0	3.0	
Dr Gould, K.G.	Grassly, Dr Nicholas Charles	273.0	2.0	14.0	22.0	666.0	0.00361075439648595	0.0110801667784825	0.00525186014472851	4.37325126140483E-6	0.276679841897233	47.0	0.135478894954794	19.1197399527186	0.831293041422551	2.0	0.0	5.0	
Dr Gould, K.G.	Grassly, Dr Nicholas Charles	273.0	3.0	16.0	36.0	984.0	0.00856539680460314	0.0679420129575126	0.00433466222098277	2.79000195275682E-7	0.233099209833187	181.0	0.0618986769788499	55.1664128535675	0.811270777258346	2.0	0.0	5.0	
Dr Grassly, N.C.		
Dr Grassly, N.C.	Grassly, Dr Nicholas Charles	289.0	1.0	7.0	9.0	335.0	0.0179588485812509	0.0421606514808268	0.00882520340643293	0.00757531148066423	0.5	68.0	0.0820310000903459	38.1709623323013	0.778999231271456	2.0	0.0	5.0	
Dr Grassly, N.C.		
Dr Grassly, N.C.		
Dr Gregory-Evans, C.Y.		
Dr Gregory-Evans, C.Y.	Gregory-Evans, Dr Cheryl Yvonne PhD	163.0	1.0	8.0	12.0	162.0	0.0150267916700263	0.0385742698758343	0.00844747525743388	0.00463220727628324	0.132253711201079	93.0	0.0562955058680373	36.1099458486555	0.880730386552573	1.0	0.0	3.0	
Dr Gregory-Evans, C.Y.	Gregory-Evans, Dr Cheryl Yvonne PhD	163.0	2.0	9.0	17.0	332.0	4.70967964759037E-4	0.0	3.4739689942919E-6	3.61694640366277E-4	1.0	3.0	0.925925925925926	1.0	0.333333333333333	1.0	0.0	3.0	
Dr Gregory-Evans, C.Y.	Gregory-Evans, Dr Cheryl Yvonne PhD	163.0	3.0	10.0	23.0	358.0	0.00352692809601306	0.0132276935682798	0.00417221710991811	1.0629099756576E-7	0.283076923076923	51.0	0.0973312944641068	22.0463118580765	0.787368280645591	1.0	0.0	3.0	
Professor Gregson, S.		
Professor Gregson, S.	Gregson, Professor Simon	399.0	1.0	8.0	13.0	425.0	0.00916267784757702	0.0396080506459421	0.00814194127282163	0.00313270148936202	0.21	61.0	0.149433405378267	21.5864798608543	0.863459194434173	3.0	0.0	5.0	
Professor Gregson, S.	Gregson, Professor Simon	399.0	2.0	19.0	33.0	1003.0	0.0113032311542168	0.0406867532472434	0.00529890459203957	3.17231296645376E-6	0.219483568075117	200.0	0.0907858055795099	61.2081126482213	0.850112675669741	3.0	0.0	5.0	
Professor Gregson, S.	Gregson, Professor Simon	399.0	3.0	20.0	61.0	1242.0	0.00780962649831463	0.0560561217938765	0.00468891282876643	1.57483310695538E-5	0.143310417768376	217.0	0.116691436961556	57.0041614299678	0.919421958547869	3.0	0.0	5.0	
Professor Gressens, P.		
Professor Gressens, P.	Gressens, Professor Pierre	400.0	1.0	19.0	43.0	1422.0	 	 	 	 	 	 	 	 	 	3.0	0.0	6.0	
Professor Gressens, P.	Gressens, Professor Pierre	400.0	2.0	24.0	85.0	2049.0	0.0204086118062249	0.248832005675506	0.00491878174842219	2.83989130899082E-6	0.0570065593321407	203.0	0.0392515255556435	124.692939244663	0.95917645572818	3.0	0.0	6.0	
Professor Gressens, P.	Gressens, Professor Pierre	400.0	3.0	24.0	147.0	2373.0	0.0311125442755437	0.391993888056387	0.00474842478288581	2.13250252266518E-5	0.0459826865475132	390.0	0.0239666476596259	239.186825396825	0.968367714157187	3.0	0.0	6.0	
Dr Griesenbach, U.		
Dr Griesenbach, U.	Griesenbach, Dr Uta	164.0	1.0	8.0	9.0	235.0	0.0135607632144139	0.012650564082319	0.00910167446455387	0.00807699516543983	0.325825825825825	66.0	0.112565464980354	31.1140365625659	0.840919907096377	1.0	0.0	4.0	
Dr Griesenbach, U.	Griesenbach, Dr Uta	164.0	2.0	14.0	25.0	465.0	0.0100473165815261	0.0203773023182926	0.00558380288382356	6.07365603167307E-6	0.210813492063492	137.0	0.116100562442181	56.3602263511022	0.880628536735973	1.0	0.0	4.0	
Dr Griesenbach, U.	Griesenbach, Dr Uta	164.0	3.0	15.0	44.0	585.0	0.014737520972626	0.0339736326306601	0.00498828467070659	2.46393004118143E-5	0.208959622752726	250.0	0.0617516226235703	102.711834432745	0.877878926775601	1.0	0.0	4.0	
Professor Grimm, S.W.		
Professor Grimm, S.W.	Grimm, Professor Stefan Wolfgang	401.0	1.0	7.0	9.0	269.0	0.00623062093635237	0.0361395312321737	0.00667161400351652	4.7149794243151E-4	0.38235294117647	22.0	0.191909422054466	12.3939393939393	0.729055258467023	3.0	0.0	3.0	
Professor Grimm, S.W.	Grimm, Professor Stefan Wolfgang	401.0	2.0	9.0	14.0	418.0	9.41935929518074E-4	1.74525544554165E-6	6.94793798858381E-6	9.32588400545292E-4	0.133333333333333	6.0	0.305555555555555	5.33333333333333	0.888888888888888	3.0	0.0	3.0	
Professor Grimm, S.W.	Grimm, Professor Stefan Wolfgang	401.0	3.0	10.0	18.0	468.0	7.55770306288512E-4	0.0125011794357727	0.0029771136845561	5.27093302872037E-12	0.4	7.0	0.416173469387755	4.28571428571428	0.714285714285714	3.0	0.0	3.0	
Dr Groves, A.		
Dr Groves, A.	Groves, Dr Alan	165.0	1.0	2.0	2.0	5.0	 	 	 	 	 	 	 	 	 	1.0	1.0	1.0	
Dr Groves, A.	Groves, Dr Alan	165.0	2.0	3.0	8.0	28.0	0.00219785050220884	7.943149784196E-6	1.62118553066955E-5	0.00150944371760869	0.285714285714285	20.0	0.275208648274124	11.1	0.792857142857142	1.0	1.0	1.0	
Dr Groves, A.	Groves, Dr Alan	165.0	3.0	4.0	15.0	50.0	0.00264519607200979	0.00731621995530001	0.0044567735750346	0.00130871757747553	0.595238095238095	40.0	0.134979766238551	13.1941152958768	0.628291204565562	1.0	1.0	1.0	
Dr Grundling, A.		
Dr Grundling, A.	Grundling, Dr Angelika	43.0	1.0	3.0	3.0	115.0	0.00256554979732156	0.0171387384694848	0.00771263553577032	0.00113889652478897	0.238095238095238	7.0	0.272985994087562	5.66666666666666	0.809523809523809	0.0	0.0	3.0	
Dr Grundling, A.	Grundling, Dr Angelika	43.0	2.0	7.0	7.0	206.0	0.00109892525110442	1.61100502665383E-6	8.10592765334778E-6	9.00817173152559E-4	0.333333333333333	9.0	0.385802469135802	5.44444444444444	0.777777777777777	0.0	0.0	3.0	
Dr Grundling, A.	Grundling, Dr Angelika	43.0	3.0	8.0	10.0	257.0	3.77885153144256E-4	2.11259570182642E-7	2.31100714373781E-6	4.37609022838119E-4	0.333333333333333	4.0	0.53125	2.5	0.833333333333333	0.0	0.0	3.0	
Dr Guillot, P.V.		
Dr Guillot, P.V.	Guillot, Dr Pascale Valerie	44.0	1.0	2.0	6.0	19.0	0.0036650711390308	2.23990592799506E-6	2.1378012050658E-5	8.90483379013816E-4	0.644444444444444	30.0	0.436048148148148	5.86666666666666	0.586666666666666	0.0	0.0	6.0	
Dr Guillot, P.V.	Guillot, Dr Pascale Valerie	44.0	2.0	6.0	12.0	120.0	0.00219785050220884	0.0203376248589757	0.00551930963572926	5.77547718005252E-4	0.285714285714285	16.0	0.195451004019429	11.0096726190476	0.78640518707483	0.0	0.0	6.0	
Dr Guillot, P.V.	Guillot, Dr Pascale Valerie	44.0	3.0	11.0	28.0	310.0	0.00403077496687206	0.0136375504047288	0.00465037727848262	7.18296104961143E-6	0.310483870967741	58.0	0.117695934980205	26.3128078817734	0.822275246305418	0.0	0.0	6.0	
Professor Habib, N.A.C.		
Professor Habib, N.A.C.	Habib, Professor Nagy Adly ChM FRCS	402.0	1.0	13.0	32.0	914.0	 	 	 	 	 	 	 	 	 	3.0	1.0	6.0	
Professor Habib, N.A.C.	Habib, Professor Nagy Adly ChM FRCS	402.0	2.0	16.0	59.0	1157.0	0.0108322631894578	0.0850628491996114	0.00584337919232254	1.25560275728173E-5	0.23231031543052	182.0	0.0908669137118319	59.3196624803767	0.859705253338793	3.0	1.0	6.0	
Professor Habib, N.A.C.	Habib, Professor Nagy Adly ChM FRCS	402.0	3.0	18.0	104.0	1478.0	0.0173827170446357	0.163728909403133	0.00479052224195915	0.00123439506917773	0.095948376176875	331.0	0.0655964309681186	98.9423960796488	0.924695290464008	3.0	1.0	6.0	
Dr Habibi, P.		
Dr Habibi, P.	Habibi, Dr Parviz	255.0	1.0	4.0	9.0	237.0	0.0113617205309955	0.0193955468739192	0.00934793788585453	0.0142931272275451	0.206451612903225	39.0	0.103391162736637	27.669852618891	0.89257589093197	2.0	1.0	3.0	
Dr Habibi, P.	Habibi, Dr Parviz	274.0	2.0	7.0	13.0	288.0	0.00298279711014056	0.0193836421387515	0.00538506963393371	2.98294190199048E-6	0.245614035087719	19.0	0.114444715729241	15.5763157894736	0.819806094182825	2.0	1.0	3.0	
Dr Habibi, P.	Habibi, Dr Parviz	274.0	3.0	7.0	17.0	298.0	0.00100769374171801	0.00412357758474629	0.00398999155808667	6.04695037133614E-6	0.535714285714285	12.0	0.398803469217175	5.47619047619047	0.684523809523809	2.0	1.0	3.0	
Professor Hagberg, H.E.G.		
Professor Hagberg, H.E.G.	Hagberg, Professor Henrik Erik Gustaf	403.0	1.0	24.0	32.0	1915.0	0.0340851615929865	0.246869532864933	0.0088374369101349	0.00964767273638211	0.0866910866910866	165.0	0.0521759325186434	85.8795096326675	0.923435587448038	3.0	1.0	6.0	
Professor Hagberg, H.E.G.	Hagberg, Professor Henrik Erik Gustaf	403.0	2.0	36.0	79.0	3322.0	0.0182107613040161	0.171486965661358	0.0054860321443855	0.00118507779382915	0.0661169415292353	207.0	0.0617700418156415	111.057971014492	0.957396301849076	3.0	1.0	6.0	
Professor Hagberg, H.E.G.	Hagberg, Professor Henrik Erik Gustaf	403.0	3.0	37.0	117.0	3787.0	0.015241367843485	0.140100028308412	0.00489119653031445	4.1913345425977E-5	0.08099173553719	 	 	 	 	3.0	1.0	6.0	
Dr Hajitou, A.		
Dr Hajitou, A.	Hajitou, Dr Amin	45.0	1.0	3.0	3.0	290.0	0.0095291849614801	0.00545290915003317	0.00856568466099064	0.00210960321959321	0.643076923076923	33.0	0.14382095546211	14.1212121212121	0.543123543123543	0.0	0.0	3.0	
Dr Hajitou, A.	Hajitou, Dr Amin	45.0	2.0	9.0	10.0	595.0	0.00706451947138555	0.0246388016903774	0.00498015983304882	3.00261460773834E-6	0.328282828282828	62.0	0.112398191496761	34.5334101382488	0.767409114183307	0.0	0.0	3.0	
Dr Hajitou, A.	Hajitou, Dr Amin	45.0	3.0	12.0	17.0	676.0	0.00592020073259335	0.0177823708969787	0.00396463687610724	1.73136282735772E-7	0.308973172987974	78.0	0.12847922687207	36.9166666666666	0.785460992907801	0.0	0.0	3.0	
Dr Hajji, N.		
Dr Hajji, N.	Hajji, Dr Nabil	46.0	1.0	1.0	1.0	28.0	0.00146602845561232	0.0	0.00666608591426171	9.24051925248257E-5	1.0	4.0	0.568151403356481	1.0	0.25	0.0	0.0	3.0	
Dr Hajji, N.	Hajji, Dr Nabil	46.0	2.0	3.0	4.0	51.0	0.00141290389427711	4.47501396292732E-7	1.04219069828757E-5	7.98695718454821E-4	0.722222222222222	14.0	0.439940389421074	4.71428571428571	0.523809523809524	0.0	0.0	3.0	
Dr Hajji, N.	Hajji, Dr Nabil	46.0	3.0	6.0	7.0	86.0	0.00188942576572128	0.00500030276665296	0.00388756248173754	3.48015643584745E-7	0.619047619047619	19.0	0.241403323479379	8.10526315789473	0.540350877192982	0.0	0.0	3.0	
Professor Hajnal, J.V.		
Professor Hajnal, J.V.	Hajnal, Professor Joseph Vilmos (Jo)	404.0	1.0	18.0	29.0	931.0	0.0285875548844403	0.0612003039876904	0.00962870633825652	0.0260806738593024	0.145188145188145	217.0	0.0669039817698018	72.8108589749424	0.9334725509608	3.0	0.0	1.0	
Professor Hajnal, J.V.	Hajnal, Professor Joseph Vilmos (Jo)	404.0	2.0	21.0	69.0	1474.0	0.0186817292687751	0.250751699647604	0.00652773743939328	1.77589330339687E-6	0.136447799458766	368.0	0.0498663773257186	110.070505933928	0.924962234738892	3.0	0.0	1.0	
Professor Hajnal, J.V.	Hajnal, Professor Joseph Vilmos (Jo)	404.0	3.0	21.0	116.0	1720.0	0.0122182866183309	0.0707364205567814	0.00488328537454561	0.00139132251939845	0.109321305841924	390.0	0.0777999255696186	89.994403823195	0.92777735900201	3.0	0.0	1.0	
Professor Hanna, G.B.		
Professor Hanna, G.B.	Hanna, Professor George Bushra	405.0	1.0	10.0	13.0	238.0	0.0381167398459204	0.0337793275627507	0.00907040059116551	0.0365134554449487	0.665421956684092	119.0	0.0410329205673547	55.0192720678014	0.529031462190398	3.0	1.0	6.0	
Professor Hanna, G.B.	Hanna, Professor George Bushra	405.0	2.0	13.0	31.0	451.0	0.00439570100441768	0.0324548415977539	0.00503102947838196	1.50020724827446E-6	0.15079365079365	54.0	0.214661731213814	25.3100205669171	0.903929305961325	3.0	1.0	6.0	
Professor Hanna, G.B.	Hanna, Professor George Bushra	405.0	3.0	13.0	54.0	473.0	0.00566827729716384	0.0349533836969347	0.00477536806254094	5.55949893896968E-6	0.133333333333333	126.0	0.0827475466795799	41.9941447697038	0.933203217104528	3.0	1.0	6.0	
Dr Hansel, T.		
Dr Hansel, T.	Hansel, Dr Trevor	256.0	1.0	10.0	17.0	531.0	0.0469129105795943	0.134753432927207	0.0104001527539197	0.0360867462851554	0.152189960629921	183.0	0.0241354521075265	117.203659051822	0.915653586342361	2.0	1.0	4.0	
Dr Hansel, T.	Hansel, Dr Trevor	275.0	2.0	17.0	32.0	1041.0	0.00832043404407632	0.0294712474391895	0.00582143085430205	5.89927159766781E-6	0.206821480406386	15.0	0.15824160070699	9.81404761904761	0.701003401360544	2.0	1.0	4.0	
Dr Hansel, T.	Hansel, Dr Trevor	275.0	3.0	19.0	46.0	1254.0	0.00755770306288512	0.0339268320055476	0.00462422777844295	6.02939990005958E-6	0.146892655367231	93.0	0.0634238517922457	53.616576056946	0.893609600949101	2.0	1.0	4.0	
Dr Hansell, A.L.		
Dr Hansell, A.L.	Hansell, Dr Anna Louise	166.0	1.0	6.0	10.0	179.0	0.00989569207538318	0.0152016623797845	0.00887947238909147	0.00450387818963943	0.193732193732193	30.0	0.0808472230266843	24.0219925444925	0.889703427573798	1.0	1.0	5.0	
Dr Hansell, A.L.	Hansell, Dr Anna Louise	166.0	2.0	10.0	18.0	534.0	0.00329677575331325	0.0214048708691286	0.00528661378434456	5.64752318763601E-8	0.214285714285714	22.0	0.120769606176165	17.810606060606	0.848124098124098	1.0	1.0	5.0	
Dr Hansell, A.L.	Hansell, Dr Anna Louise	166.0	3.0	13.0	29.0	641.0	0.00289711950743929	0.0272331002977039	0.00463017884641886	2.54128175543301E-5	0.268774703557312	23.0	0.101924023958426	18.4284420289855	0.801236609955891	1.0	1.0	5.0	
Dr Hanyaloglu, A.C.		
Dr Hanyaloglu, A.C.	Hanyaloglu, Dr Aylin Carla	47.0	1.0	4.0	6.0	261.0	0.00329856402512772	0.00821470246814468	0.00836052363781016	0.00153183445715461	0.638888888888888	20.0	0.472338650844307	6.234375	0.692708333333333	0.0	0.0	6.0	
Dr Hanyaloglu, A.C.	Hardy, Dr Katharine (Kate)	276.0	2.0	12.0	13.0	490.0	0.00392473303965864	0.0142130725304386	0.00544740354679458	1.61911642799484E-6	0.31	34.0	0.147891110560257	19.5944444444444	0.783777777777777	2.0	0.0	6.0	
Dr Hanyaloglu, A.C.	Hardy, Dr Katharine (Kate)	276.0	3.0	14.0	21.0	560.0	0.00390481324915731	0.00482346700574953	0.0045798833819636	3.17371802968614E-5	0.32258064516129	70.0	0.140587803043448	24.852954045954	0.801708195030775	2.0	0.0	6.0	
Professor Harding, S.E.		
Professor Harding, S.E.	Harding, Professor Sian Elizabeth	406.0	1.0	14.0	23.0	593.0	0.00549760670854621	0.00124025669460168	0.00891790659088648	0.00476642829111591	0.438095238095238	190.0	0.0507466383964383	83.879088864352	0.931989876270578	3.0	0.0	4.0	
Professor Harding, S.E.	Harding, Professor Sian Elizabeth	406.0	2.0	17.0	39.0	782.0	0.00800645540090363	0.105634009903705	0.00608320597560091	5.92195623393419E-4	0.16156862745098	94.0	0.0579568027117369	45.1178571428571	0.884663865546219	3.0	0.0	4.0	
Professor Harding, S.E.	Harding, Professor Sian Elizabeth	406.0	3.0	18.0	53.0	970.0	0.00932116711089165	0.124567760824554	0.0049384725765731	1.56571896362174E-5	0.129211403184005	147.0	0.0722441608529947	67.9349535479637	0.918039912810321	3.0	0.0	4.0	
Dr Hardy, K.		
Dr Hardy, K.	Hardy, Dr Katharine (Kate)	290.0	1.0	8.0	8.0	316.0	 	 	 	 	 	 	 	 	 	2.0	0.0	6.0	
Dr Hardy, K.		
Dr Hardy, K.		
Ms Harris, J.M.		
Ms Harris, J.M.	Harris, Ms Jessica Mary	48.0	1.0	9.0	10.0	324.0	0.105187541690184	0.542267590420671	0.0109109584998094	0.0718704635049748	0.0937842645159718	456.0	0.0118086657748362	271.391068973354	0.945613480743397	0.0	0.0	4.0	
Ms Harris, J.M.	Harris, Ms Jessica Mary	48.0	2.0	17.0	25.0	688.0	0.0138150602995984	0.102360556997252	0.00604744335479098	1.40357980013818E-5	0.169540229885057	19.0	0.239513501148002	5.75601503759398	0.639557226399331	0.0	0.0	4.0	
Ms Harris, J.M.	Harris, Ms Jessica Mary	48.0	3.0	18.0	34.0	748.0	0.00100769374171801	0.00500093654536351	0.00420169556936301	4.84492942046105E-6	0.571428571428571	24.0	0.330155776199631	4.45	0.55625	0.0	0.0	4.0	
Mr Hart, A.J.		
Mr Hart, A.J.	Hart, Mr Alister James	168.0	1.0	2.0	3.0	34.0	 	 	 	 	 	 	 	 	 	1.0	1.0	6.0	
Mr Hart, A.J.	Hart, Mr Alister James	168.0	2.0	3.0	10.0	99.0	0.00298279711014056	0.0483943224998435	0.00431435169651206	3.67949596606718E-9	0.198830409356725	23.0	0.169104490567493	15.7826086956521	0.83066361556064	1.0	1.0	6.0	
Mr Hart, A.J.	Hart, Mr Alister James	168.0	3.0	5.0	16.0	124.0	0.0034009663782983	0.0218947960230615	0.00367267259184489	5.37131207072355E-8	0.202279202279202	30.0	0.118908830982469	22.7041666666666	0.840895061728395	1.0	1.0	6.0	
Dr Hart, A.L.		
Dr Hart, A.L.	Hart, Dr Ailsa Louise	167.0	1.0	4.0	4.0	236.0	 	 	 	 	 	 	 	 	 	1.0	1.0	6.0	
Dr Hart, A.L.	Hart, Dr Ailsa Louise	167.0	2.0	8.0	10.0	546.0	0.00235483982379518	0.00117564907086244	0.00470053057476146	3.59817595217133E-8	0.561904761904761	29.0	0.310889816304064	10.2643678160919	0.684291187739463	1.0	1.0	6.0	
Dr Hart, A.L.	Hart, Dr Ailsa Louise	167.0	3.0	9.0	15.0	564.0	0.00151154061257702	0.00414340708841195	0.00448012853368677	9.37632351728473E-6	0.454545454545454	8.0	0.33732558992365	4.40416666666666	0.734027777777777	1.0	1.0	6.0	
Professor Haskard, D.O.		
Professor Haskard, D.O.	Haskard, Professor Dorian Oliver FMedSci	407.0	1.0	19.0	37.0	1299.0	0.0487454461491097	0.197309538853144	0.010009496188112	0.0329635391730851	0.100364547732968	226.0	0.0350876495103355	125.782392809992	0.945732276766859	3.0	1.0	4.0	
Professor Haskard, D.O.	Haskard, Professor Dorian Oliver FMedSci	407.0	2.0	26.0	70.0	2082.0	0.0142860282643574	0.198277788771011	0.00636213680979043	7.53867695110525E-6	0.093040293040293	21.0	0.208419102099853	9.71428571428571	0.693877551020408	3.0	1.0	4.0	
Professor Haskard, D.O.	Haskard, Professor Dorian Oliver FMedSci	407.0	3.0	26.0	101.0	2397.0	0.017256755326921	0.180858722090598	0.00513091718502973	2.16899658321423E-5	0.0756762559038213	367.0	0.0575305104682896	129.451653120052	0.944902577518632	3.0	1.0	4.0	
Professor Haynes, K.		
Professor Haynes, K.	Haynes, Professor Kenneth (Ken)	408.0	1.0	3.0	3.0	116.0	0.0036650711390308	2.35599231847689E-4	0.00851409975361835	0.00380793730930782	0.666666666666666	19.0	0.3043962219288	5.52631578947368	0.552631578947368	3.0	0.0	3.0	
